 #level   step     block  iter  sweep   error
  1         2         1     0     1 -0.10000000000000E+01
  1         2         1     1     1 -0.10000000000000E+01
  1         2         1     2     1 -0.10000000000000E+01
  1         2         1     3     1 -0.10000000000000E+01
  1         2         1     4     1 -0.10000000000000E+01
  1         2         1     5     1 -0.10000000000000E+01
  1         5         2     0     1 -0.10000000000000E+01
  1         5         2     1     1 -0.10000000000000E+01
  1         5         2     2     1 -0.10000000000000E+01
  1         5         2     3     1 -0.10000000000000E+01
  1         5         2     4     1 -0.10000000000000E+01
  1         5         2     5     1 -0.10000000000000E+01
  1         8         3     0     1 -0.10000000000000E+01
  1         8         3     1     1 -0.10000000000000E+01
  1         8         3     2     1 -0.10000000000000E+01
  1         8         3     3     1 -0.10000000000000E+01
  1         8         3     4     1 -0.10000000000000E+01
  1         8         3     5     1 -0.10000000000000E+01
  1        11         4     0     1 -0.10000000000000E+01
  1        11         4     1     1 -0.10000000000000E+01
  1        11         4     2     1 -0.10000000000000E+01
  1        11         4     3     1 -0.10000000000000E+01
  1        11         4     4     1 -0.10000000000000E+01
  1        11         4     5     1 -0.10000000000000E+01
  1        14         5     0     1 -0.10000000000000E+01
  1        14         5     1     1 -0.10000000000000E+01
  1        14         5     2     1 -0.10000000000000E+01
  1        14         5     3     1 -0.10000000000000E+01
  1        14         5     4     1 -0.10000000000000E+01
  1        14         5     5     1 -0.10000000000000E+01
  1        17         6     0     1 -0.10000000000000E+01
  1        17         6     1     1 -0.10000000000000E+01
  1        17         6     2     1 -0.10000000000000E+01
  1        17         6     3     1 -0.10000000000000E+01
  1        17         6     4     1 -0.10000000000000E+01
  1        17         6     5     1 -0.10000000000000E+01
  1        20         7     0     1 -0.10000000000000E+01
  1        20         7     1     1 -0.10000000000000E+01
  1        20         7     2     1 -0.10000000000000E+01
  1        20         7     3     1 -0.10000000000000E+01
  1        20         7     4     1 -0.10000000000000E+01
  1        20         7     5     1 -0.10000000000000E+01
  1        23         8     0     1 -0.10000000000000E+01
  1        23         8     1     1 -0.10000000000000E+01
  1        23         8     2     1 -0.10000000000000E+01
  1        23         8     3     1 -0.10000000000000E+01
  1        23         8     4     1 -0.10000000000000E+01
  1        23         8     5     1 -0.10000000000000E+01
  1        26         9     0     1 -0.10000000000000E+01
  1        26         9     1     1 -0.10000000000000E+01
  1        26         9     2     1 -0.10000000000000E+01
  1        26         9     3     1 -0.10000000000000E+01
  1        26         9     4     1 -0.10000000000000E+01
  1        26         9     5     1 -0.10000000000000E+01
  1        29        10     0     1 -0.10000000000000E+01
  1        29        10     1     1 -0.10000000000000E+01
  1        29        10     2     1 -0.10000000000000E+01
  1        29        10     3     1 -0.10000000000000E+01
  1        29        10     4     1 -0.10000000000000E+01
  1        29        10     5     1 -0.10000000000000E+01
  1        32        11     0     1 -0.10000000000000E+01
  1        32        11     1     1 -0.10000000000000E+01
  1        32        11     2     1 -0.10000000000000E+01
  1        32        11     3     1 -0.10000000000000E+01
  1        32        11     4     1 -0.10000000000000E+01
  1        32        11     5     1 -0.10000000000000E+01
  1        35        12     0     1 -0.10000000000000E+01
  1        35        12     1     1 -0.10000000000000E+01
  1        35        12     2     1 -0.10000000000000E+01
  1        35        12     3     1 -0.10000000000000E+01
  1        35        12     4     1 -0.10000000000000E+01
  1        35        12     5     1 -0.10000000000000E+01
  1        38        13     0     1 -0.10000000000000E+01
  1        38        13     1     1 -0.10000000000000E+01
  1        38        13     2     1 -0.10000000000000E+01
  1        38        13     3     1 -0.10000000000000E+01
  1        38        13     4     1 -0.10000000000000E+01
  1        38        13     5     1 -0.10000000000000E+01
  1        41        14     0     1 -0.10000000000000E+01
  1        41        14     1     1 -0.10000000000000E+01
  1        41        14     2     1 -0.10000000000000E+01
  1        41        14     3     1 -0.10000000000000E+01
  1        41        14     4     1 -0.10000000000000E+01
  1        41        14     5     1 -0.10000000000000E+01
  1        44        15     0     1 -0.10000000000000E+01
  1        44        15     1     1 -0.10000000000000E+01
  1        44        15     2     1 -0.10000000000000E+01
  1        44        15     3     1 -0.10000000000000E+01
  1        44        15     4     1 -0.10000000000000E+01
  1        44        15     5     1 -0.10000000000000E+01
  1        47        16     0     1 -0.10000000000000E+01
  1        47        16     1     1 -0.10000000000000E+01
  1        47        16     2     1 -0.10000000000000E+01
  1        47        16     3     1 -0.10000000000000E+01
  1        47        16     4     1 -0.10000000000000E+01
