         3         1  0.50000000000000E+01
         6         2  0.50000000000000E+01
         9         3  0.50000000000000E+01
        12         4  0.50000000000000E+01
        15         5  0.50000000000000E+01
        18         6  0.50000000000000E+01
        21         7  0.50000000000000E+01
        24         8  0.50000000000000E+01
        27         9  0.50000000000000E+01
        30        10  0.50000000000000E+01
        33        11  0.50000000000000E+01
        36        12  0.50000000000000E+01
        39        13  0.50000000000000E+01
        42        14  0.50000000000000E+01
        45        15  0.50000000000000E+01
        48        16  0.50000000000000E+01
        51        17  0.50000000000000E+01
        54        18  0.50000000000000E+01
        57        19  0.50000000000000E+01
        60        20  0.50000000000000E+01
        63        21  0.50000000000000E+01
        66        22  0.50000000000000E+01
        69        23  0.50000000000000E+01
        72        24  0.50000000000000E+01
        75        25  0.50000000000000E+01
        78        26  0.50000000000000E+01
        81        27  0.50000000000000E+01
        84        28  0.50000000000000E+01
        87        29  0.50000000000000E+01
        90        30  0.50000000000000E+01
        93        31  0.50000000000000E+01
        96        32  0.50000000000000E+01
        99        33  0.50000000000000E+01
       102        34  0.50000000000000E+01
       105        35  0.50000000000000E+01
       108        36  0.50000000000000E+01
       111        37  0.50000000000000E+01
       114        38  0.50000000000000E+01
       117        39  0.50000000000000E+01
       120        40  0.50000000000000E+01
       123        41  0.50000000000000E+01
       126        42  0.50000000000000E+01
       129        43  0.50000000000000E+01
       132        44  0.50000000000000E+01
       135        45  0.50000000000000E+01
       138        46  0.50000000000000E+01
       141        47  0.50000000000000E+01
       144        48  0.50000000000000E+01
       147        49  0.50000000000000E+01
       150        50  0.50000000000000E+01
       153        51  0.50000000000000E+01
       156        52  0.50000000000000E+01
       159        53  0.50000000000000E+01
       162        54  0.50000000000000E+01
       165        55  0.50000000000000E+01
       168        56  0.50000000000000E+01
       171        57  0.50000000000000E+01
       174        58  0.50000000000000E+01
       177        59  0.50000000000000E+01
       180        60  0.50000000000000E+01
       183        61  0.50000000000000E+01
       186        62  0.50000000000000E+01
       189        63  0.50000000000000E+01
       192        64  0.50000000000000E+01
       195        65  0.50000000000000E+01
       198        66  0.50000000000000E+01
       201        67  0.50000000000000E+01
       204        68  0.50000000000000E+01
       207        69  0.50000000000000E+01
       210        70  0.50000000000000E+01
       213        71  0.50000000000000E+01
       216        72  0.50000000000000E+01
       219        73  0.50000000000000E+01
       222        74  0.50000000000000E+01
       225        75  0.50000000000000E+01
       228        76  0.50000000000000E+01
       231        77  0.50000000000000E+01
       234        78  0.50000000000000E+01
       237        79  0.50000000000000E+01
       240        80  0.50000000000000E+01
       243        81  0.50000000000000E+01
       246        82  0.50000000000000E+01
       249        83  0.50000000000000E+01
       252        84  0.50000000000000E+01
       255        85  0.50000000000000E+01
       258        86  0.50000000000000E+01
       261        87  0.50000000000000E+01
       264        88  0.50000000000000E+01
       267        89  0.50000000000000E+01
       270        90  0.50000000000000E+01
       273        91  0.50000000000000E+01
       276        92  0.50000000000000E+01
