       684       171  0.50000000000000E+01
       688       172  0.50000000000000E+01
       692       173  0.50000000000000E+01
       696       174  0.50000000000000E+01
       700       175  0.50000000000000E+01
       704       176  0.50000000000000E+01
       708       177  0.50000000000000E+01
       712       178  0.50000000000000E+01
       716       179  0.50000000000000E+01
       720       180  0.50000000000000E+01
       724       181  0.50000000000000E+01
       728       182  0.50000000000000E+01
       732       183  0.50000000000000E+01
       736       184  0.50000000000000E+01
       740       185  0.50000000000000E+01
       744       186  0.50000000000000E+01
       748       187  0.50000000000000E+01
       752       188  0.50000000000000E+01
       756       189  0.50000000000000E+01
       760       190  0.50000000000000E+01
       764       191  0.50000000000000E+01
       768       192  0.50000000000000E+01
       772       193  0.50000000000000E+01
       776       194  0.50000000000000E+01
       780       195  0.50000000000000E+01
       784       196  0.50000000000000E+01
       788       197  0.50000000000000E+01
       792       198  0.50000000000000E+01
       796       199  0.50000000000000E+01
       800       200  0.50000000000000E+01
       804       201  0.50000000000000E+01
       808       202  0.50000000000000E+01
       812       203  0.50000000000000E+01
       816       204  0.50000000000000E+01
       820       205  0.50000000000000E+01
       824       206  0.50000000000000E+01
       828       207  0.50000000000000E+01
       832       208  0.50000000000000E+01
       836       209  0.50000000000000E+01
       840       210  0.50000000000000E+01
       844       211  0.50000000000000E+01
       848       212  0.50000000000000E+01
       852       213  0.50000000000000E+01
       856       214  0.50000000000000E+01
       860       215  0.50000000000000E+01
       864       216  0.50000000000000E+01
       868       217  0.50000000000000E+01
       872       218  0.50000000000000E+01
       876       219  0.50000000000000E+01
       880       220  0.50000000000000E+01
       884       221  0.50000000000000E+01
       888       222  0.50000000000000E+01
       892       223  0.50000000000000E+01
       896       224  0.50000000000000E+01
       900       225  0.50000000000000E+01
       904       226  0.50000000000000E+01
       908       227  0.50000000000000E+01
       912       228  0.50000000000000E+01
       916       229  0.50000000000000E+01
       920       230  0.50000000000000E+01
       924       231  0.50000000000000E+01
       928       232  0.50000000000000E+01
       932       233  0.50000000000000E+01
       936       234  0.50000000000000E+01
       940       235  0.50000000000000E+01
       944       236  0.50000000000000E+01
       948       237  0.50000000000000E+01
       952       238  0.50000000000000E+01
       956       239  0.50000000000000E+01
       960       240  0.50000000000000E+01
       964       241  0.50000000000000E+01
       968       242  0.50000000000000E+01
       972       243  0.50000000000000E+01
       976       244  0.50000000000000E+01
       980       245  0.50000000000000E+01
       984       246  0.50000000000000E+01
       988       247  0.50000000000000E+01
       992       248  0.50000000000000E+01
       996       249  0.50000000000000E+01
      1000       250  0.50000000000000E+01
      1004       251  0.50000000000000E+01
      1008       252  0.50000000000000E+01
      1012       253  0.50000000000000E+01
      1016       254  0.50000000000000E+01
      1020       255  0.50000000000000E+01
      1024       256  0.50000000000000E+01
      1028       257  0.50000000000000E+01
      1032       258  0.50000000000000E+01
      1036       259  0.50000000000000E+01
      1040       260  0.50000000000000E+01
      1044       261  0.50000000000000E+01
      1048       262  0.50000000000000E+01
      1052       263  0.50000000000000E+01
      1056       264  0.50000000000000E+01
      1060       265  0.50000000000000E+01
      1064       266  0.50000000000000E+01
      1068       267  0.50000000000000E+01
      1072       268  0.50000000000000E+01
      1076       269  0.50000000000000E+01
      1080       270  0.50000000000000E+01
      1084       271  0.50000000000000E+01
      1088       272  0.50000000000000E+01
      1092       273  0.50000000000000E+01
      1096       274  0.50000000000000E+01
      1100       275  0.50000000000000E+01
      1104       276  0.50000000000000E+01
      1108       277  0.50000000000000E+01
      1112       278  0.50000000000000E+01
      1116       279  0.50000000000000E+01
      1120       280  0.50000000000000E+01
      1124       281  0.50000000000000E+01
      1128       282  0.50000000000000E+01
      1132       283  0.50000000000000E+01
      1136       284  0.50000000000000E+01
      1140       285  0.50000000000000E+01
      1144       286  0.50000000000000E+01
      1148       287  0.50000000000000E+01
      1152       288  0.50000000000000E+01
      1156       289  0.50000000000000E+01
      1160       290  0.50000000000000E+01
      1164       291  0.50000000000000E+01
      1168       292  0.50000000000000E+01
      1172       293  0.50000000000000E+01
      1176       294  0.50000000000000E+01
      1180       295  0.50000000000000E+01
      1184       296  0.50000000000000E+01
      1188       297  0.50000000000000E+01
      1192       298  0.50000000000000E+01
      1196       299  0.50000000000000E+01
      1200       300  0.50000000000000E+01
      1204       301  0.50000000000000E+01
      1208       302  0.50000000000000E+01
      1212       303  0.50000000000000E+01
      1216       304  0.50000000000000E+01
      1220       305  0.50000000000000E+01
      1224       306  0.50000000000000E+01
      1228       307  0.50000000000000E+01
      1232       308  0.50000000000000E+01
      1236       309  0.50000000000000E+01
      1240       310  0.50000000000000E+01
      1244       311  0.50000000000000E+01
      1248       312  0.50000000000000E+01
      1252       313  0.50000000000000E+01
      1256       314  0.50000000000000E+01
      1260       315  0.50000000000000E+01
      1264       316  0.50000000000000E+01
      1268       317  0.50000000000000E+01
      1272       318  0.50000000000000E+01
      1276       319  0.50000000000000E+01
      1280       320  0.50000000000000E+01
      1284       321  0.50000000000000E+01
      1288       322  0.50000000000000E+01
      1292       323  0.50000000000000E+01
      1296       324  0.50000000000000E+01
      1300       325  0.50000000000000E+01
      1304       326  0.50000000000000E+01
      1308       327  0.50000000000000E+01
      1312       328  0.50000000000000E+01
      1316       329  0.50000000000000E+01
      1320       330  0.50000000000000E+01
      1324       331  0.50000000000000E+01
      1328       332  0.50000000000000E+01
      1332       333  0.50000000000000E+01
      1336       334  0.50000000000000E+01
      1340       335  0.50000000000000E+01
      1344       336  0.50000000000000E+01
      1348       337  0.50000000000000E+01
      1352       338  0.50000000000000E+01
      1356       339  0.50000000000000E+01
      1360       340  0.50000000000000E+01
      1364       341  0.50000000000000E+01
      1368       342  0.50000000000000E+01
      1372       343  0.50000000000000E+01
      1376       344  0.50000000000000E+01
      1380       345  0.50000000000000E+01
      1384       346  0.50000000000000E+01
      1388       347  0.50000000000000E+01
      1392       348  0.50000000000000E+01
      1396       349  0.50000000000000E+01
      1400       350  0.50000000000000E+01
      1404       351  0.50000000000000E+01
      1408       352  0.50000000000000E+01
      1412       353  0.50000000000000E+01
      1416       354  0.50000000000000E+01
      1420       355  0.50000000000000E+01
      1424       356  0.50000000000000E+01
      1428       357  0.50000000000000E+01
      1432       358  0.50000000000000E+01
      1436       359  0.50000000000000E+01
      1440       360  0.50000000000000E+01
      1444       361  0.50000000000000E+01
      1448       362  0.50000000000000E+01
      1452       363  0.50000000000000E+01
      1456       364  0.50000000000000E+01
      1460       365  0.50000000000000E+01
      1464       366  0.50000000000000E+01
      1468       367  0.50000000000000E+01
      1472       368  0.50000000000000E+01
      1476       369  0.50000000000000E+01
      1480       370  0.50000000000000E+01
      1484       371  0.50000000000000E+01
      1488       372  0.50000000000000E+01
      1492       373  0.50000000000000E+01
      1496       374  0.50000000000000E+01
      1500       375  0.50000000000000E+01
      1504       376  0.50000000000000E+01
      1508       377  0.50000000000000E+01
      1512       378  0.50000000000000E+01
      1516       379  0.50000000000000E+01
      1520       380  0.50000000000000E+01
      1524       381  0.50000000000000E+01
      1528       382  0.50000000000000E+01
      1532       383  0.50000000000000E+01
      1536       384  0.50000000000000E+01
      1540       385  0.50000000000000E+01
      1544       386  0.50000000000000E+01
      1548       387  0.50000000000000E+01
      1552       388  0.50000000000000E+01
      1556       389  0.50000000000000E+01
      1560       390  0.50000000000000E+01
      1564       391  0.50000000000000E+01
      1568       392  0.50000000000000E+01
      1572       393  0.50000000000000E+01
      1576       394  0.50000000000000E+01
      1580       395  0.50000000000000E+01
      1584       396  0.50000000000000E+01
      1588       397  0.50000000000000E+01
      1592       398  0.50000000000000E+01
      1596       399  0.50000000000000E+01
      1600       400  0.50000000000000E+01
      1604       401  0.50000000000000E+01
      1608       402  0.50000000000000E+01
      1612       403  0.50000000000000E+01
      1616       404  0.50000000000000E+01
      1620       405  0.50000000000000E+01
      1624       406  0.50000000000000E+01
      1628       407  0.50000000000000E+01
      1632       408  0.50000000000000E+01
      1636       409  0.50000000000000E+01
      1640       410  0.50000000000000E+01
      1644       411  0.50000000000000E+01
      1648       412  0.50000000000000E+01
      1652       413  0.50000000000000E+01
      1656       414  0.50000000000000E+01
      1660       415  0.50000000000000E+01
      1664       416  0.50000000000000E+01
      1668       417  0.50000000000000E+01
      1672       418  0.50000000000000E+01
      1676       419  0.50000000000000E+01
      1680       420  0.50000000000000E+01
      1684       421  0.50000000000000E+01
      1688       422  0.50000000000000E+01
      1692       423  0.50000000000000E+01
      1696       424  0.50000000000000E+01
      1700       425  0.50000000000000E+01
      1704       426  0.50000000000000E+01
      1708       427  0.50000000000000E+01
      1712       428  0.50000000000000E+01
      1716       429  0.50000000000000E+01
      1720       430  0.50000000000000E+01
      1724       431  0.50000000000000E+01
      1728       432  0.50000000000000E+01
      1732       433  0.50000000000000E+01
      1736       434  0.50000000000000E+01
      1740       435  0.50000000000000E+01
      1744       436  0.50000000000000E+01
      1748       437  0.50000000000000E+01
      1752       438  0.50000000000000E+01
      1756       439  0.50000000000000E+01
      1760       440  0.50000000000000E+01
      1764       441  0.50000000000000E+01
      1768       442  0.50000000000000E+01
      1772       443  0.50000000000000E+01
      1776       444  0.50000000000000E+01
      1780       445  0.50000000000000E+01
      1784       446  0.50000000000000E+01
      1788       447  0.50000000000000E+01
      1792       448  0.50000000000000E+01
      1796       449  0.50000000000000E+01
      1800       450  0.50000000000000E+01
      1804       451  0.50000000000000E+01
      1808       452  0.50000000000000E+01
      1812       453  0.50000000000000E+01
      1816       454  0.50000000000000E+01
      1820       455  0.50000000000000E+01
      1824       456  0.50000000000000E+01
      1828       457  0.50000000000000E+01
      1832       458  0.50000000000000E+01
      1836       459  0.50000000000000E+01
      1840       460  0.50000000000000E+01
      1844       461  0.50000000000000E+01
      1848       462  0.50000000000000E+01
      1852       463  0.50000000000000E+01
      1856       464  0.50000000000000E+01
      1860       465  0.50000000000000E+01
      1864       466  0.50000000000000E+01
      1868       467  0.50000000000000E+01
      1872       468  0.50000000000000E+01
      1876       469  0.50000000000000E+01
      1880       470  0.50000000000000E+01
      1884       471  0.50000000000000E+01
      1888       472  0.50000000000000E+01
      1892       473  0.50000000000000E+01
      1896       474  0.50000000000000E+01
      1900       475  0.50000000000000E+01
      1904       476  0.50000000000000E+01
      1908       477  0.50000000000000E+01
      1912       478  0.50000000000000E+01
      1916       479  0.50000000000000E+01
      1920       480  0.50000000000000E+01
      1924       481  0.50000000000000E+01
      1928       482  0.50000000000000E+01
      1932       483  0.50000000000000E+01
      1936       484  0.50000000000000E+01
      1940       485  0.50000000000000E+01
      1944       486  0.50000000000000E+01
      1948       487  0.50000000000000E+01
      1952       488  0.50000000000000E+01
      1956       489  0.50000000000000E+01
      1960       490  0.50000000000000E+01
      1964       491  0.50000000000000E+01
      1968       492  0.50000000000000E+01
      1972       493  0.50000000000000E+01
      1976       494  0.50000000000000E+01
      1980       495  0.50000000000000E+01
      1984       496  0.50000000000000E+01
      1988       497  0.50000000000000E+01
      1992       498  0.50000000000000E+01
      1996       499  0.50000000000000E+01
      2000       500  0.50000000000000E+01
      2004       501  0.50000000000000E+01
      2008       502  0.50000000000000E+01
      2012       503  0.50000000000000E+01
      2016       504  0.50000000000000E+01
      2020       505  0.50000000000000E+01
      2024       506  0.50000000000000E+01
      2028       507  0.50000000000000E+01
      2032       508  0.50000000000000E+01
      2036       509  0.50000000000000E+01
      2040       510  0.50000000000000E+01
      2044       511  0.50000000000000E+01
      2048       512  0.50000000000000E+01
      2052       513  0.50000000000000E+01
      2056       514  0.50000000000000E+01
      2060       515  0.50000000000000E+01
      2064       516  0.50000000000000E+01
      2068       517  0.50000000000000E+01
      2072       518  0.50000000000000E+01
      2076       519  0.50000000000000E+01
      2080       520  0.50000000000000E+01
      2084       521  0.50000000000000E+01
      2088       522  0.50000000000000E+01
      2092       523  0.50000000000000E+01
      2096       524  0.50000000000000E+01
      2100       525  0.50000000000000E+01
      2104       526  0.50000000000000E+01
      2108       527  0.50000000000000E+01
      2112       528  0.50000000000000E+01
      2116       529  0.50000000000000E+01
      2120       530  0.50000000000000E+01
      2124       531  0.50000000000000E+01
      2128       532  0.50000000000000E+01
      2132       533  0.50000000000000E+01
      2136       534  0.50000000000000E+01
      2140       535  0.50000000000000E+01
      2144       536  0.50000000000000E+01
      2148       537  0.50000000000000E+01
      2152       538  0.50000000000000E+01
      2156       539  0.50000000000000E+01
      2160       540  0.50000000000000E+01
      2164       541  0.50000000000000E+01
      2168       542  0.50000000000000E+01
      2172       543  0.50000000000000E+01
      2176       544  0.50000000000000E+01
      2180       545  0.50000000000000E+01
      2184       546  0.50000000000000E+01
      2188       547  0.50000000000000E+01
      2192       548  0.50000000000000E+01
      2196       549  0.50000000000000E+01
      2200       550  0.50000000000000E+01
      2204       551  0.50000000000000E+01
      2208       552  0.50000000000000E+01
      2212       553  0.50000000000000E+01
      2216       554  0.50000000000000E+01
      2220       555  0.50000000000000E+01
      2224       556  0.50000000000000E+01
      2228       557  0.50000000000000E+01
      2232       558  0.50000000000000E+01
      2236       559  0.50000000000000E+01
      2240       560  0.50000000000000E+01
      2244       561  0.50000000000000E+01
      2248       562  0.50000000000000E+01
      2252       563  0.50000000000000E+01
      2256       564  0.50000000000000E+01
      2260       565  0.50000000000000E+01
      2264       566  0.50000000000000E+01
      2268       567  0.50000000000000E+01
      2272       568  0.50000000000000E+01
      2276       569  0.50000000000000E+01
      2280       570  0.50000000000000E+01
      2284       571  0.50000000000000E+01
      2288       572  0.50000000000000E+01
      2292       573  0.50000000000000E+01
      2296       574  0.50000000000000E+01
      2300       575  0.50000000000000E+01
      2304       576  0.50000000000000E+01
      2308       577  0.50000000000000E+01
      2312       578  0.50000000000000E+01
      2316       579  0.50000000000000E+01
      2320       580  0.50000000000000E+01
      2324       581  0.50000000000000E+01
      2328       582  0.50000000000000E+01
      2332       583  0.50000000000000E+01
      2336       584  0.50000000000000E+01
      2340       585  0.50000000000000E+01
      2344       586  0.50000000000000E+01
      2348       587  0.50000000000000E+01
      2352       588  0.50000000000000E+01
      2356       589  0.50000000000000E+01
      2360       590  0.50000000000000E+01
      2364       591  0.50000000000000E+01
      2368       592  0.50000000000000E+01
      2372       593  0.50000000000000E+01
      2376       594  0.50000000000000E+01
      2380       595  0.50000000000000E+01
      2384       596  0.50000000000000E+01
      2388       597  0.50000000000000E+01
      2392       598  0.50000000000000E+01
      2396       599  0.50000000000000E+01
      2400       600  0.50000000000000E+01
      2404       601  0.50000000000000E+01
      2408       602  0.50000000000000E+01
      2412       603  0.50000000000000E+01
      2416       604  0.50000000000000E+01
      2420       605  0.50000000000000E+01
      2424       606  0.50000000000000E+01
      2428       607  0.50000000000000E+01
      2432       608  0.50000000000000E+01
      2436       609  0.50000000000000E+01
      2440       610  0.50000000000000E+01
      2444       611  0.50000000000000E+01
      2448       612  0.50000000000000E+01
      2452       613  0.50000000000000E+01
      2456       614  0.50000000000000E+01
      2460       615  0.50000000000000E+01
      2464       616  0.50000000000000E+01
      2468       617  0.50000000000000E+01
      2472       618  0.50000000000000E+01
      2476       619  0.50000000000000E+01
      2480       620  0.50000000000000E+01
      2484       621  0.50000000000000E+01
      2488       622  0.50000000000000E+01
      2492       623  0.50000000000000E+01
      2496       624  0.50000000000000E+01
      2500       625  0.50000000000000E+01
      2504       626  0.50000000000000E+01
      2508       627  0.50000000000000E+01
      2512       628  0.50000000000000E+01
      2516       629  0.50000000000000E+01
      2520       630  0.50000000000000E+01
      2524       631  0.50000000000000E+01
      2528       632  0.50000000000000E+01
      2532       633  0.50000000000000E+01
      2536       634  0.50000000000000E+01
      2540       635  0.50000000000000E+01
      2544       636  0.50000000000000E+01
      2548       637  0.50000000000000E+01
      2552       638  0.50000000000000E+01
      2556       639  0.50000000000000E+01
      2560       640  0.50000000000000E+01
      2564       641  0.50000000000000E+01
      2568       642  0.50000000000000E+01
      2572       643  0.50000000000000E+01
      2576       644  0.50000000000000E+01
      2580       645  0.50000000000000E+01
      2584       646  0.50000000000000E+01
      2588       647  0.50000000000000E+01
      2592       648  0.50000000000000E+01
      2596       649  0.50000000000000E+01
      2600       650  0.50000000000000E+01
      2604       651  0.50000000000000E+01
      2608       652  0.50000000000000E+01
      2612       653  0.50000000000000E+01
      2616       654  0.50000000000000E+01
      2620       655  0.50000000000000E+01
      2624       656  0.50000000000000E+01
      2628       657  0.50000000000000E+01
      2632       658  0.50000000000000E+01
      2636       659  0.50000000000000E+01
      2640       660  0.50000000000000E+01
      2644       661  0.50000000000000E+01
      2648       662  0.50000000000000E+01
      2652       663  0.50000000000000E+01
      2656       664  0.50000000000000E+01
      2660       665  0.50000000000000E+01
      2664       666  0.50000000000000E+01
      2668       667  0.50000000000000E+01
      2672       668  0.50000000000000E+01
      2676       669  0.50000000000000E+01
      2680       670  0.50000000000000E+01
      2684       671  0.50000000000000E+01
      2688       672  0.50000000000000E+01
      2692       673  0.50000000000000E+01
      2696       674  0.50000000000000E+01
      2700       675  0.50000000000000E+01
      2704       676  0.50000000000000E+01
      2708       677  0.50000000000000E+01
      2712       678  0.50000000000000E+01
      2716       679  0.50000000000000E+01
      2720       680  0.50000000000000E+01
      2724       681  0.50000000000000E+01
      2728       682  0.50000000000000E+01
      2732       683  0.50000000000000E+01
      2736       684  0.50000000000000E+01
      2740       685  0.50000000000000E+01
      2744       686  0.50000000000000E+01
      2748       687  0.50000000000000E+01
      2752       688  0.50000000000000E+01
      2756       689  0.50000000000000E+01
      2760       690  0.50000000000000E+01
      2764       691  0.50000000000000E+01
      2768       692  0.50000000000000E+01
      2772       693  0.50000000000000E+01
      2776       694  0.50000000000000E+01
      2780       695  0.50000000000000E+01
      2784       696  0.50000000000000E+01
      2788       697  0.50000000000000E+01
      2792       698  0.50000000000000E+01
      2796       699  0.50000000000000E+01
      2800       700  0.50000000000000E+01
      2804       701  0.50000000000000E+01
      2808       702  0.50000000000000E+01
      2812       703  0.50000000000000E+01
      2816       704  0.50000000000000E+01
      2820       705  0.50000000000000E+01
      2824       706  0.50000000000000E+01
      2828       707  0.50000000000000E+01
      2832       708  0.50000000000000E+01
      2836       709  0.50000000000000E+01
      2840       710  0.50000000000000E+01
      2844       711  0.50000000000000E+01
      2848       712  0.50000000000000E+01
      2852       713  0.50000000000000E+01
      2856       714  0.50000000000000E+01
      2860       715  0.50000000000000E+01
      2864       716  0.50000000000000E+01
      2868       717  0.50000000000000E+01
      2872       718  0.50000000000000E+01
      2876       719  0.50000000000000E+01
      2880       720  0.50000000000000E+01
      2884       721  0.50000000000000E+01
      2888       722  0.50000000000000E+01
      2892       723  0.50000000000000E+01
      2896       724  0.50000000000000E+01
      2900       725  0.50000000000000E+01
      2904       726  0.50000000000000E+01
      2908       727  0.50000000000000E+01
      2912       728  0.50000000000000E+01
      2916       729  0.50000000000000E+01
      2920       730  0.50000000000000E+01
      2924       731  0.50000000000000E+01
      2928       732  0.50000000000000E+01
      2932       733  0.50000000000000E+01
      2936       734  0.50000000000000E+01
      2940       735  0.50000000000000E+01
      2944       736  0.50000000000000E+01
      2948       737  0.50000000000000E+01
      2952       738  0.50000000000000E+01
      2956       739  0.50000000000000E+01
      2960       740  0.50000000000000E+01
      2964       741  0.50000000000000E+01
      2968       742  0.50000000000000E+01
      2972       743  0.50000000000000E+01
      2976       744  0.50000000000000E+01
      2980       745  0.50000000000000E+01
      2984       746  0.50000000000000E+01
      2988       747  0.50000000000000E+01
      2992       748  0.50000000000000E+01
      2996       749  0.50000000000000E+01
      3000       750  0.50000000000000E+01
      3004       751  0.50000000000000E+01
      3008       752  0.50000000000000E+01
      3012       753  0.50000000000000E+01
      3016       754  0.50000000000000E+01
      3020       755  0.50000000000000E+01
      3024       756  0.50000000000000E+01
      3028       757  0.50000000000000E+01
      3032       758  0.50000000000000E+01
      3036       759  0.50000000000000E+01
      3040       760  0.50000000000000E+01
      3044       761  0.50000000000000E+01
      3048       762  0.50000000000000E+01
      3052       763  0.50000000000000E+01
      3056       764  0.50000000000000E+01
      3060       765  0.50000000000000E+01
      3064       766  0.50000000000000E+01
      3068       767  0.50000000000000E+01
      3072       768  0.50000000000000E+01
      3076       769  0.50000000000000E+01
      3080       770  0.50000000000000E+01
      3084       771  0.50000000000000E+01
      3088       772  0.50000000000000E+01
      3092       773  0.50000000000000E+01
      3096       774  0.50000000000000E+01
      3100       775  0.50000000000000E+01
      3104       776  0.50000000000000E+01
      3108       777  0.50000000000000E+01
      3112       778  0.50000000000000E+01
      3116       779  0.50000000000000E+01
      3120       780  0.50000000000000E+01
      3124       781  0.50000000000000E+01
      3128       782  0.50000000000000E+01
      3132       783  0.50000000000000E+01
      3136       784  0.50000000000000E+01
      3140       785  0.50000000000000E+01
      3144       786  0.50000000000000E+01
      3148       787  0.50000000000000E+01
      3152       788  0.50000000000000E+01
      3156       789  0.50000000000000E+01
      3160       790  0.50000000000000E+01
      3164       791  0.50000000000000E+01
      3168       792  0.50000000000000E+01
      3172       793  0.50000000000000E+01
      3176       794  0.50000000000000E+01
      3180       795  0.50000000000000E+01
      3184       796  0.50000000000000E+01
      3188       797  0.50000000000000E+01
      3192       798  0.50000000000000E+01
      3196       799  0.50000000000000E+01
      3200       800  0.50000000000000E+01
      3204       801  0.50000000000000E+01
      3208       802  0.50000000000000E+01
      3212       803  0.50000000000000E+01
      3216       804  0.50000000000000E+01
      3220       805  0.50000000000000E+01
      3224       806  0.50000000000000E+01
      3228       807  0.50000000000000E+01
      3232       808  0.50000000000000E+01
      3236       809  0.50000000000000E+01
      3240       810  0.50000000000000E+01
      3244       811  0.50000000000000E+01
      3248       812  0.50000000000000E+01
      3252       813  0.50000000000000E+01
      3256       814  0.50000000000000E+01
      3260       815  0.50000000000000E+01
      3264       816  0.50000000000000E+01
      3268       817  0.50000000000000E+01
      3272       818  0.50000000000000E+01
      3276       819  0.50000000000000E+01
      3280       820  0.50000000000000E+01
      3284       821  0.50000000000000E+01
      3288       822  0.50000000000000E+01
      3292       823  0.50000000000000E+01
      3296       824  0.50000000000000E+01
      3300       825  0.50000000000000E+01
      3304       826  0.50000000000000E+01
      3308       827  0.50000000000000E+01
      3312       828  0.50000000000000E+01
      3316       829  0.50000000000000E+01
      3320       830  0.50000000000000E+01
      3324       831  0.50000000000000E+01
      3328       832  0.50000000000000E+01
      3332       833  0.50000000000000E+01
      3336       834  0.50000000000000E+01
      3340       835  0.50000000000000E+01
      3344       836  0.50000000000000E+01
      3348       837  0.50000000000000E+01
      3352       838  0.50000000000000E+01
